epsilon,anisotropy,block,family,method,ratio_kind,statistic,value
0.1,10.0,deeponet_families,survivor,deeponet_scale,full,mean_squared_ratio,0.5326902512568674
0.1,10.0,deeponet_families,survivor,deeponet_scale,complement,n,24
0.1,10.0,deeponet_families,survivor,deeponet_scale,complement,mean,0.6966972641445569
0.1,10.0,deeponet_families,survivor,deeponet_scale,complement,median,0.6043509730769729
0.1,10.0,deeponet_families,survivor,deeponet_scale,complement,p95,0.9278191534474581
0.1,10.0,deeponet_families,survivor,deeponet_scale,complement,p99,0.9342010554137142
0.1,10.0,deeponet_families,survivor,deeponet_scale,complement,worst,0.9352536292359138
0.1,10.0,deeponet_families,survivor,deeponet_scale,complement,best,0.4899448125566087
0.1,10.0,deeponet_families,survivor,deeponet_scale,complement,frac_above_1,0.0
0.1,10.0,deeponet_families,survivor,deeponet_scale,complement,mean_squared_ratio,0.5126565840824417
0.1,10.0,classical_stress,stress,jacobi,full,n,23
0.1,10.0,classical_stress,stress,jacobi,full,mean,0.7673466846547585
0.1,10.0,classical_stress,stress,jacobi,full,median,0.8724859077587876
0.1,10.0,classical_stress,stress,jacobi,full,p95,0.9232249494037372
0.1,10.0,classical_stress,stress,jacobi,full,p99,0.9245305664670543
0.1,10.0,classical_stress,stress,jacobi,full,worst,0.9245305664670546
0.1,10.0,classical_stress,stress,jacobi,full,best,0.28135770267419624
0.1,10.0,classical_stress,stress,jacobi,full,frac_above_1,0.0
0.1,10.0,classical_stress,stress,jacobi,full,mean_squared_ratio,0.6323449435202091
0.1,10.0,classical_stress,stress,jacobi,complement,n,23
0.1,10.0,classical_stress,stress,jacobi,complement,mean,0.7222538072801261
0.1,10.0,classical_stress,stress,jacobi,complement,median,0.8656353629565933
0.1,10.0,classical_stress,stress,jacobi,complement,p95,0.9231046992574494
0.1,10.0,classical_stress,stress,jacobi,complement,p99,0.9243993327262608
0.1,10.0,classical_stress,stress,jacobi,complement,worst,0.924399332726261
0.1,10.0,classical_stress,stress,jacobi,complement,best,0.023462706659146036
0.1,10.0,classical_stress,stress,jacobi,complement,frac_above_1,0.0
0.1,10.0,classical_stress,stress,jacobi,complement,mean_squared_ratio,0.5914617964436928
0.1,10.0,classical_stress,stress,gs,full,n,23
0.1,10.0,classical_stress,stress,gs,full,mean,0.6455214225306697
0.1,10.0,classical_stress,stress,gs,full,median,0.6762122006243909
0.1,10.0,classical_stress,stress,gs,full,p95,0.8258971272413319
0.1,10.0,classical_stress,stress,gs,full,p99,0.8289728673652735
0.1,10.0,classical_stress,stress,gs,full,worst,0.8289728673652738
0.1,10.0,classical_stress,stress,gs,full,best,0.3744136322018742
0.1,10.0,classical_stress,stress,gs,full,frac_above_1,0.0
0.1,10.0,classical_stress,stress,gs,full,mean_squared_ratio,0.4383257157181606
0.1,10.0,classical_stress,stress,gs,complement,n,23
0.1,10.0,classical_stress,stress,gs,complement,mean,0.589067304546912
0.1,10.0,classical_stress,stress,gs,complement,median,0.6749176753633418
0.1,10.0,classical_stress,stress,gs,complement,p95,0.8244220796695927
0.1,10.0,classical_stress,stress,gs,complement,p99,0.8274022245384883
0.1,10.0,classical_stress,stress,gs,complement,worst,0.8274022245384886
0.1,10.0,classical_stress,stress,gs,complement,best,0.27279914974931885
0.1,10.0,classical_stress,stress,gs,complement,frac_above_1,0.0
0.1,10.0,classical_stress,stress,gs,complement,mean_squared_ratio,0.390733539952722
0.1,10.0,classical_stress,stress,sgs_ssor,full,n,23
0.1,10.0,classical_stress,stress,sgs_ssor,full,mean,0.48277753968629006
0.1,10.0,classical_stress,stress,sgs_ssor,full,median,0.48735878625010215
0.1,10.0,classical_stress,stress,sgs_ssor,full,p95,0.705549504559699
0.1,10.0,classical_stress,stress,sgs_ssor,full,p99,0.7101413153768743
0.1,10.0,classical_stress,stress,sgs_ssor,full,worst,0.7101413153768745
0.1,10.0,classical_stress,stress,sgs_ssor,full,best,0.19095460785741475
0.1,10.0,classical_stress,stress,sgs_ssor,full,frac_above_1,0.0
0.1,10.0,classical_stress,stress,sgs_ssor,full,mean_squared_ratio,0.2615352964376951
0.1,10.0,classical_stress,stress,sgs_ssor,complement,n,23
0.1,10.0,classical_stress,stress,sgs_ssor,complement,mean,0.4634313743899712
0.1,10.0,classical_stress,stress,sgs_ssor,complement,median,0.4864804312919579
0.1,10.0,classical_stress,stress,sgs_ssor,complement,p95,0.7032406413659845
0.1,10.0,classical_stress,stress,sgs_ssor,complement,p99,0.7076384914450461
0.1,10.0,classical_stress,stress,sgs_ssor,complement,worst,0.7076384914450461
0.1,10.0,classical_stress,stress,sgs_ssor,complement,best,0.16098325893392115
0.1,10.0,classical_stress,stress,sgs_ssor,complement,frac_above_1,0.0
0.1,10.0,classical_stress,stress,sgs_ssor,complement,mean_squared_ratio,0.2498213098773377
0.1,10.0,deeponet_stress,stress,jacobi,full,n,23
0.1,10.0,deeponet_stress,stress,jacobi,full,mean,0.7673466846547585
0.1,10.0,deeponet_stress,stress,jacobi,full,median,0.8724859077587876
0.1,10.0,deeponet_stress,stress,jacobi,full,p95,0.9232249494037372
0.1,10.0,deeponet_stress,stress,jacobi,full,p99,0.9245305664670543
0.1,10.0,deeponet_stress,stress,jacobi,full,worst,0.9245305664670546
0.1,10.0,deeponet_stress,stress,jacobi,full,best,0.28135770267419624
0.1,10.0,deeponet_stress,stress,jacobi,full,frac_above_1,0.0
0.1,10.0,deeponet_stress,stress,jacobi,full,mean_squared_ratio,0.6323449435202091
0.1,10.0,deeponet_stress,stress,jacobi,complement,n,23
0.1,10.0,deeponet_stress,stress,jacobi,complement,mean,0.7222538072801261
0.1,10.0,deeponet_stress,stress,jacobi,complement,median,0.8656353629565933
0.1,10.0,deeponet_stress,stress,jacobi,complement,p95,0.9231046992574494
0.1,10.0,deeponet_stress,stress,jacobi,complement,p99,0.9243993327262608
0.1,10.0,deeponet_stress,stress,jacobi,complement,worst,0.924399332726261
0.1,10.0,deeponet_stress,stress,jacobi,complement,best,0.023462706659146036
0.1,10.0,deeponet_stress,stress,jacobi,complement,frac_above_1,0.0
0.1,10.0,deeponet_stress,stress,jacobi,complement,mean_squared_ratio,0.5914617964436928
0.1,10.0,deeponet_stress,stress,gs,full,n,23
0.1,10.0,deeponet_stress,stress,gs,full,mean,0.6455214225306697
0.1,10.0,deeponet_stress,stress,gs,full,median,0.6762122006243909
0.1,10.0,deeponet_stress,stress,gs,full,p95,0.8258971272413319
0.1,10.0,deeponet_stress,stress,gs,full,p99,0.8289728673652735
0.1,10.0,deeponet_stress,stress,gs,full,worst,0.8289728673652738
0.1,10.0,deeponet_stress,stress,gs,full,best,0.3744136322018742
0.1,10.0,deeponet_stress,stress,gs,full,frac_above_1,0.0
0.1,10.0,deeponet_stress,stress,gs,full,mean_squared_ratio,0.4383257157181606
0.1,10.0,deeponet_stress,stress,gs,complement,n,23
0.1,10.0,deeponet_stress,stress,gs,complement,mean,0.589067304546912
0.1,10.0,deeponet_stress,stress,gs,complement,median,0.6749176753633418
0.1,10.0,deeponet_stress,stress,gs,complement,p95,0.8244220796695927
0.1,10.0,deeponet_stress,stress,gs,complement,p99,0.8274022245384883
0.1,10.0,deeponet_stress,stress,gs,complement,worst,0.8274022245384886
0.1,10.0,deeponet_stress,stress,gs,complement,best,0.27279914974931885
0.1,10.0,deeponet_stress,stress,gs,complement,frac_above_1,0.0
0.1,10.0,deeponet_stress,stress,gs,complement,mean_squared_ratio,0.390733539952722
0.1,10.0,deeponet_stress,stress,sgs_ssor,full,n,23
0.1,10.0,deeponet_stress,stress,sgs_ssor,full,mean,0.48277753968629006
0.1,10.0,deeponet_stress,stress,sgs_ssor,full,median,0.48735878625010215
0.1,10.0,deeponet_stress,stress,sgs_ssor,full,p95,0.705549504559699
0.1,10.0,deeponet_stress,stress,sgs_ssor,full,p99,0.7101413153768743
0.1,10.0,deeponet_stress,stress,sgs_ssor,full,worst,0.7101413153768745
0.1,10.0,deeponet_stress,stress,sgs_ssor,full,best,0.19095460785741475
0.1,10.0,deeponet_stress,stress,sgs_ssor,full,frac_above_1,0.0
0.1,10.0,deeponet_stress,stress,sgs_ssor,full,mean_squared_ratio,0.2615352964376951
0.1,10.0,deeponet_stress,stress,sgs_ssor,complement,n,23
0.1,10.0,deeponet_stress,stress,sgs_ssor,complement,mean,0.4634313743899712
0.1,10.0,deeponet_stress,stress,sgs_ssor,complement,median,0.4864804312919579
0.1,10.0,deeponet_stress,stress,sgs_ssor,complement,p95,0.7032406413659845
0.1,10.0,deeponet_stress,stress,sgs_ssor,complement,p99,0.7076384914450461
0.1,10.0,deeponet_stress,stress,sgs_ssor,complement,worst,0.7076384914450461
0.1,10.0,deeponet_stress,stress,sgs_ssor,complement,best,0.16098325893392115
0.1,10.0,deeponet_stress,stress,sgs_ssor,complement,frac_above_1,0.0
0.1,10.0,deeponet_stress,stress,sgs_ssor,complement,mean_squared_ratio,0.2498213098773377
0.1,10.0,deeponet_stress,stress,deeponet_scale,full,n,23
0.1,10.0,deeponet_stress,stress,deeponet_scale,full,mean,0.6832861199416576
0.1,10.0,deeponet_stress,stress,deeponet_scale,full,median,0.7834882074167463
0.1,10.0,deeponet_stress,stress,deeponet_scale,full,p95,0.9669261787528658
0.1,10.0,deeponet_stress,stress,deeponet_scale,full,p99,0.9867651730954391
0.1,10.0,deeponet_stress,stress,deeponet_scale,full,worst,0.9918183981626865
0.1,10.0,deeponet_stress,stress,deeponet_scale,full,best,0.21397765413942454
0.1,10.0,deeponet_stress,stress,deeponet_scale,full,frac_above_1,0.0
0.1,10.0,deeponet_stress,stress,deeponet_scale,full,mean_squared_ratio,0.5284042850349148
0.1,10.0,deeponet_stress,stress,deeponet_scale,complement,n,23
0.1,10.0,deeponet_stress,stress,deeponet_scale,complement,mean,0.6317279483382691
0.1,10.0,deeponet_stress,stress,deeponet_scale,complement,median,0.7695370521133144
0.1,10.0,deeponet_stress,stress,deeponet_scale,complement,p95,0.9388619699162903
0.1,10.0,deeponet_stress,stress,deeponet_scale,complement,p99,0.9500072742010378
0.1,10.0,deeponet_stress,stress,deeponet_scale,complement,worst,0.9527661356202578
0.1,10.0,deeponet_stress,stress,deeponet_scale,complement,best,0.1508495892615066
0.1,10.0,deeponet_stress,stress,deeponet_scale,complement,frac_above_1,0.0
0.1,10.0,deeponet_stress,stress,deeponet_scale,complement,mean_squared_ratio,0.48158315884720443
0.1,10.0,vcycle,-,learned,stationary,mean_rate,0.9403015030759488
0.1,10.0,vcycle,-,learned,stationary,worst_rate,0.9447117672823476
0.1,10.0,vcycle,-,learned,stationary,mean_iterations,30.0
0.1,10.0,vcycle,-,learned,stationary,seconds_per_rhs,0.6693031250033528
0.01,100.0,classical_families,gaussian,jacobi,full,n,24
0.01,100.0,classical_families,gaussian,jacobi,full,mean,0.5358138485707247
0.01,100.0,classical_families,gaussian,jacobi,full,median,0.5354895593296396
0.01,100.0,classical_families,gaussian,jacobi,full,p95,0.5600363710198298
0.01,100.0,classical_families,gaussian,jacobi,full,p99,0.569204782925474
0.01,100.0,classical_families,gaussian,jacobi,full,worst,0.5714293475119866
0.01,100.0,classical_families,gaussian,jacobi,full,best,0.5101385447588519
0.01,100.0,classical_families,gaussian,jacobi,full,frac_above_1,0.0
0.01,100.0,classical_families,gaussian,jacobi,full,mean_squared_ratio,0.2873211192589678
0.01,100.0,classical_families,gaussian,jacobi,complement,n,24
0.01,100.0,classical_families,gaussian,jacobi,complement,mean,0.4865308058138918
0.01,100.0,classical_families,gaussian,jacobi,complement,median,0.48707984804109955
0.01,100.0,classical_families,gaussian,jacobi,complement,p95,0.5100931602020733
0.01,100.0,classical_families,gaussian,jacobi,complement,p99,0.5202350096731388
0.01,100.0,classical_families,gaussian,jacobi,complement,worst,0.5231064532866612
0.01,100.0,classical_families,gaussian,jacobi,complement,best,0.4552323170937363
0.01,100.0,classical_families,gaussian,jacobi,complement,frac_above_1,0.0
0.01,100.0,classical_families,gaussian,jacobi,complement,mean_squared_ratio,0.2369798551046237
0.01,100.0,classical_families,gaussian,gs,full,n,24
0.01,100.0,classical_families,gaussian,gs,full,mean,0.43986093822871847
0.01,100.0,classical_families,gaussian,gs,full,median,0.4393551208139109
0.01,100.0,classical_families,gaussian,gs,full,p95,0.44926019758625696
0.01,100.0,classical_families,gaussian,gs,full,p99,0.45324111720689947
0.01,100.0,classical_families,gaussian,gs,full,worst,0.4543578257877155
0.01,100.0,classical_families,gaussian,gs,full,best,0.4258696632366851
0.01,100.0,classical_families,gaussian,gs,full,frac_above_1,0.0
0.01,100.0,classical_families,gaussian,gs,full,mean_squared_ratio,0.19351563909807365
0.01,100.0,classical_families,gaussian,gs,complement,n,24
0.01,100.0,classical_families,gaussian,gs,complement,mean,0.36160270470859973
0.01,100.0,classical_families,gaussian,gs,complement,median,0.36126900759838626
0.01,100.0,classical_families,gaussian,gs,complement,p95,0.37371371119894103
0.01,100.0,classical_families,gaussian,gs,complement,p99,0.37813809792384423
0.01,100.0,classical_families,gaussian,gs,complement,worst,0.3792842803181354
0.01,100.0,classical_families,gaussian,gs,complement,best,0.34784407624475444
0.01,100.0,classical_families,gaussian,gs,complement,frac_above_1,0.0
0.01,100.0,classical_families,gaussian,gs,complement,mean_squared_ratio,0.13081902318261404
0.01,100.0,classical_families,gaussian,sgs_ssor,full,n,24
0.01,100.0,classical_families,gaussian,sgs_ssor,full,mean,0.2503439081367553
0.01,100.0,classical_families,gaussian,sgs_ssor,full,median,0.2501552222299422
0.01,100.0,classical_families,gaussian,sgs_ssor,full,p95,0.2588226746495614
0.01,100.0,classical_families,gaussian,sgs_ssor,full,p99,0.2599979636246928
0.01,100.0,classical_families,gaussian,sgs_ssor,full,worst,0.260277107516735
0.01,100.0,classical_families,gaussian,sgs_ssor,full,best,0.2370667352860124
0.01,100.0,classical_families,gaussian,sgs_ssor,full,frac_above_1,0.0
0.01,100.0,classical_families,gaussian,sgs_ssor,full,mean_squared_ratio,0.0626974856001062
0.01,100.0,classical_families,gaussian,sgs_ssor,complement,n,24
0.01,100.0,classical_families,gaussian,sgs_ssor,complement,mean,0.23066679013367075
0.01,100.0,classical_families,gaussian,sgs_ssor,complement,median,0.22993382064638584
0.01,100.0,classical_families,gaussian,sgs_ssor,complement,p95,0.23921712793501929
0.01,100.0,classical_families,gaussian,sgs_ssor,complement,p99,0.23981177965395462
0.01,100.0,classical_families,gaussian,sgs_ssor,complement,worst,0.23986166350419288
0.01,100.0,classical_families,gaussian,sgs_ssor,complement,best,0.22010922227706467
0.01,100.0,classical_families,gaussian,sgs_ssor,complement,frac_above_1,0.0
0.01,100.0,classical_families,gaussian,sgs_ssor,complement,mean_squared_ratio,0.05322727511600719
0.01,100.0,classical_families,fourier,jacobi,full,n,24
0.01,100.0,classical_families,fourier,jacobi,full,mean,0.4730128577361586
0.01,100.0,classical_families,fourier,jacobi,full,median,0.47894668772691595
0.01,100.0,classical_families,fourier,jacobi,full,p95,0.6637995451304081
0.01,100.0,classical_families,fourier,jacobi,full,p99,0.6983415588408308
0.01,100.0,classical_families,fourier,jacobi,full,worst,0.7066750443036889
0.01,100.0,classical_families,fourier,jacobi,full,best,0.2924614475788505
0.01,100.0,classical_families,fourier,jacobi,full,frac_above_1,0.0
0.01,100.0,classical_families,fourier,jacobi,full,mean_squared_ratio,0.24111907988091666
0.01,100.0,classical_families,fourier,jacobi,complement,n,24
0.01,100.0,classical_families,fourier,jacobi,complement,mean,0.4255920103049336
0.01,100.0,classical_families,fourier,jacobi,complement,median,0.43090060722923196
0.01,100.0,classical_families,fourier,jacobi,complement,p95,0.5916891496061878
0.01,100.0,classical_families,fourier,jacobi,complement,p99,0.6722264539281236
0.01,100.0,classical_families,fourier,jacobi,complement,worst,0.6960703797513268
0.01,100.0,classical_families,fourier,jacobi,complement,best,0.1588790682468312
0.01,100.0,classical_families,fourier,jacobi,complement,frac_above_1,0.0
0.01,100.0,classical_families,fourier,jacobi,complement,mean_squared_ratio,0.199731251694075
0.01,100.0,classical_families,fourier,gs,full,n,24
0.01,100.0,classical_families,fourier,gs,full,mean,0.42365266415177666
0.01,100.0,classical_families,fourier,gs,full,median,0.43781455858395635
0.01,100.0,classical_families,fourier,gs,full,p95,0.5090168844382713
0.01,100.0,classical_families,fourier,gs,full,p99,0.5439731072471925
0.01,100.0,classical_families,fourier,gs,full,worst,0.5539189753985861
0.01,100.0,classical_families,fourier,gs,full,best,0.23996707674974668
0.01,100.0,classical_families,fourier,gs,full,frac_above_1,0.0
0.01,100.0,classical_families,fourier,gs,full,mean_squared_ratio,0.1844954835398107
0.01,100.0,classical_families,fourier,gs,complement,n,24
0.01,100.0,classical_families,fourier,gs,complement,mean,0.3386189870867384
0.01,100.0,classical_families,fourier,gs,complement,median,0.33545157600551606
0.01,100.0,classical_families,fourier,gs,complement,p95,0.4931039593075207
0.01,100.0,classical_families,fourier,gs,complement,p99,0.5234291254276172
0.01,100.0,classical_families,fourier,gs,complement,worst,0.5288842189886682
0.01,100.0,classical_families,fourier,gs,complement,best,0.17843451874539482
0.01,100.0,classical_families,fourier,gs,complement,frac_above_1,0.0
0.01,100.0,classical_families,fourier,gs,complement,mean_squared_ratio,0.1207097030464301
0.01,100.0,classical_families,fourier,sgs_ssor,full,n,24
0.01,100.0,classical_families,fourier,sgs_ssor,full,mean,0.24067159218410086
0.01,100.0,classical_families,fourier,sgs_ssor,full,median,0.24860045496262945
0.01,100.0,classical_families,fourier,sgs_ssor,full,p95,0.3234017228459597
0.01,100.0,classical_families,fourier,sgs_ssor,full,p99,0.332551325117353
0.01,100.0,classical_families,fourier,sgs_ssor,full,worst,0.3345832483328352
0.01,100.0,classical_families,fourier,sgs_ssor,full,best,0.11470488325678506
0.01,100.0,classical_families,fourier,sgs_ssor,full,frac_above_1,0.0
0.01,100.0,classical_families,fourier,sgs_ssor,full,mean_squared_ratio,0.060722506057409587
0.01,100.0,classical_families,fourier,sgs_ssor,complement,n,24
0.01,100.0,classical_families,fourier,sgs_ssor,complement,mean,0.22239899689147316
0.01,100.0,classical_families,fourier,sgs_ssor,complement,median,0.23056366184514393
0.01,100.0,classical_families,fourier,sgs_ssor,complement,p95,0.31339231677540325
0.01,100.0,classical_families,fourier,sgs_ssor,complement,p99,0.3178333161384153
0.01,100.0,classical_families,fourier,sgs_ssor,complement,worst,0.31880274180225054
0.01,100.0,classical_families,fourier,sgs_ssor,complement,best,0.10860913535571017
0.01,100.0,classical_families,fourier,sgs_ssor,complement,frac_above_1,0.0
